duration,file_size,durationSecs,rscore,adult,bulk,impostor,lowpriority,malware,mlx,mlxlog,phish,sn,spam,suspect,unknownsender,engine,overall,msgSizeBytes,detectedSizeBytes,sizeDecodedBytes,structureId,rcpts,sender,filter_score,linecount,sizeBytes,size,timeendpos,timestartpos,isPhish
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0,37.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,678.0,647.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,7.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,346.0,315.0,1.0
0.320419,1.0,0.320419,49.0,0.0,4.0,0.0,4.0,0.0,100.0,-551.0,0.0,1.0,100.0,0.0,1.0,100.0,100.0,126254.0,1.0,1.0,1.0,0.0,0.0,100.0,1.0,124292.0,124292.0,1045.0,1014.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1193.0,1162.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,7.0,1.0
0.479075,1.0,0.479075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,91752.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,89436.0,89436.0,3891.0,3860.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,314.0,283.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16916.0,38.0,7.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,287.0,256.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,7.0,1.0
0.195629,160.0,0.195629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9882.0,160.0,160.0,0.0,0.0,0.0,0.0,1.0,8479.0,8479.0,3775.0,3744.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,894.0,863.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,665180.0,38.0,7.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28121.0,38.0,7.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,630.0,599.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,350.0,319.0,1.0
0.592493,1.0,0.592493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28533.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25931.0,25931.0,7301.0,7270.0,1.0
0.407897,51497.0,0.407897,1.0,0.0,91.0,0.0,91.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63422.0,51497.0,51497.0,0.0,0.0,0.0,0.0,1.0,60649.0,60649.0,9809.0,9778.0,1.0
0.396246,1.0,0.396246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28526.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25925.0,25925.0,2769.0,2738.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,334.0,303.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28093.0,719.0,688.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,921.0,890.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,921.0,890.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,681.0,650.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,468.0,437.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112.0,81.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,445.0,414.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,998.0,967.0,1.0
0.160977,1.0,0.160977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25468.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,25522.0,25522.0,9089.0,9058.0,1.0
0.378818,1.0,0.378818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28565.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25956.0,25956.0,3289.0,3258.0,1.0
0.174931,1.0,0.174931,49.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,0.0,1.0,0.0,0.0,1.0,0.0,80.0,6725.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5037.0,5037.0,2898.0,2867.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23305.0,514.0,483.0,1.0
0.334004,1.0,0.334004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17103.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15103.0,15103.0,5823.0,5792.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1211.0,1180.0,1.0
0.184423,1.0,0.184423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110025.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,110079.0,110079.0,26936.0,26905.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116.0,85.0,1.0
0.354769,1.0,0.354769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28537.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25935.0,25935.0,7301.0,7270.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23665.0,1000.0,969.0,1.0
0.401838,51653.0,0.401838,1.0,0.0,91.0,0.0,91.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63598.0,51653.0,51653.0,0.0,0.0,0.0,0.0,1.0,60825.0,60825.0,3909.0,3878.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1149.0,1118.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0,37.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,7.0,1.0
0.124283,1.0,0.124283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76185.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,76235.0,76235.0,1152.0,1121.0,1.0
0.15038,1.0,0.15038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,673764.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,674051.0,674051.0,1026.0,995.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63517.0,38.0,7.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1215.0,1184.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10639.0,116.0,85.0,1.0
1.666052,1.0,1.666052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,244677.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,242544.0,242544.0,184.0,153.0,1.0
0.259292,1.0,0.259292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23572.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,21550.0,21550.0,83.0,52.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,956.0,925.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,332.0,301.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.0,83.0,1.0
0.653736,1.0,0.653736,1.0,0.0,100.0,0.0,100.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,102787.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99452.0,99452.0,1227.0,1196.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95698.0,313.0,282.0,1.0
0.235482,1.0,0.235482,1.0,0.0,1.0,0.0,1.0,0.0,0.0,997.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39152.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36865.0,36865.0,4043.0,4012.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116.0,85.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9582.0,930.0,899.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75197.0,658.0,627.0,1.0
0.354374,1.0,0.354374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23935.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,21926.0,21926.0,2224.0,2193.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16295.0,311.0,280.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116.0,85.0,1.0
0.213062,1.0,0.213062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64293.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,64386.0,64386.0,135.0,104.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,463.0,432.0,1.0
0.221998,1.0,0.221998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9611.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7991.0,7991.0,2179.0,2148.0,1.0
0.208212,4875.0,0.208212,1.0,0.0,100.0,0.0,100.0,0.0,0.0,593.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10725.0,4875.0,4875.0,0.0,0.0,0.0,0.0,1.0,8873.0,8873.0,4289.0,4258.0,1.0
0.402714,1.0,0.402714,1.0,0.0,100.0,0.0,100.0,0.0,4.0,144.0,0.0,1.0,4.0,0.0,1.0,4.0,4.0,77244.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,74789.0,74789.0,18942.0,18911.0,1.0
0.039711,1.0,0.039711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96922.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,96970.0,96970.0,39.0,8.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78431.0,402.0,371.0,1.0
0.322739,1.0,0.322739,1.0,0.0,100.0,0.0,100.0,0.0,0.0,715.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35653.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,33584.0,33584.0,8153.0,8122.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,7.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1107.0,1076.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116.0,85.0,1.0
0.09825,1.0,0.09825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76130.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,76416.0,76416.0,1675.0,1644.0,1.0
0.523691,1.0,0.523691,1.0,0.0,100.0,0.0,100.0,0.0,100.0,-344.0,0.0,1.0,100.0,0.0,1.0,100.0,100.0,58131.0,1.0,1.0,1.0,0.0,0.0,100.0,1.0,55100.0,55100.0,4153.0,4122.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1006.0,975.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19303.0,38.0,7.0,1.0
0.550472,1.0,0.550472,1.0,0.0,100.0,0.0,100.0,0.0,15.0,76.0,0.0,1.0,15.0,0.0,1.0,15.0,15.0,77237.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,74780.0,74780.0,2847.0,2816.0,1.0
0.278308,1.0,0.278308,1.0,0.0,1.0,0.0,1.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39206.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36884.0,36884.0,2655.0,2624.0,1.0
0.274131,1.0,0.274131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39195.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36905.0,36905.0,2528.0,2497.0,1.0
0.343784,1.0,0.343784,1.0,0.0,1.0,0.0,1.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39140.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36845.0,36845.0,10024.0,9993.0,1.0
0.358981,1.0,0.358981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16467.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,14454.0,14454.0,2485.0,2454.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16953.0,619.0,588.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1219.0,1188.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16666.0,38.0,7.0,1.0
0.468358,1.0,0.468358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,79405.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,77118.0,77118.0,12382.0,12351.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112.0,81.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78408.0,38.0,7.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1310.0,1279.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200701.0,417.0,386.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116.0,85.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62595.0,919.0,888.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,462.0,431.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16842.0,220.0,189.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7097.0,668.0,637.0,1.0
0.286811,1.0,0.286811,1.0,0.0,1.0,0.0,1.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39247.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36953.0,36953.0,13014.0,12983.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95581.0,699.0,668.0,1.0
0.307732,1.0,0.307732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16844.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,14827.0,14827.0,5919.0,5888.0,1.0
0.359667,1.0,0.359667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17134.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15121.0,15121.0,5719.0,5688.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,7.0,1.0
0.340715,1.0,0.340715,1.0,0.0,1.0,0.0,1.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39303.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37008.0,37008.0,39.0,8.0,1.0
0.29666,1.0,0.29666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39327.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37035.0,37035.0,986.0,955.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1008.0,382.0,351.0,1.0
0.403173,51575.0,0.403173,1.0,0.0,91.0,0.0,91.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63543.0,51575.0,51575.0,0.0,0.0,0.0,0.0,1.0,60742.0,60742.0,9872.0,9841.0,1.0
0.51869,1.0,0.51869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,79380.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,77079.0,77079.0,39.0,8.0,1.0
0.292765,3114.0,0.292765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7157.0,3114.0,3114.0,0.0,0.0,0.0,0.0,1.0,5225.0,5225.0,2341.0,2310.0,1.0
0.441421,51758.0,0.441421,1.0,0.0,89.0,0.0,89.0,0.0,0.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63777.0,51758.0,51758.0,0.0,0.0,0.0,0.0,1.0,60942.0,60942.0,11476.0,11445.0,1.0
